""2017-12-24 13:05:26 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5f2afe62, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@c96a4ea, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@28782602, org.springframework.test.context.support.DirtiesContextTestExecutionListener@60c16548, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@68105edc, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@511816c0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@38b972d7, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5339bbad, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3935e9a8, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@288a4658]
""2017-12-24 13:05:26 [main] INFO  b.p.m.TradeValidatorApplicationTest - Starting TradeValidatorApplicationTest on ANDREY-BOOK with PID 14508 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:05:26 [main] DEBUG b.p.m.TradeValidatorApplicationTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:05:26 [main] INFO  b.p.m.TradeValidatorApplicationTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:05:27 [main] INFO  b.p.m.TradeValidatorApplicationTest - Started TradeValidatorApplicationTest in 0.763 seconds (JVM running for 3.712)
""2017-12-24 13:06:21 [main] INFO  b.p.meritgroup.RestWebControllerTest - Starting RestWebControllerTest on ANDREY-BOOK with PID 15064 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:06:21 [main] DEBUG b.p.meritgroup.RestWebControllerTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:06:21 [main] INFO  b.p.meritgroup.RestWebControllerTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:06:22 [main] INFO  b.p.meritgroup.RestWebControllerTest - Started RestWebControllerTest in 1.978 seconds (JVM running for 3.008)
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest], using SpringBootContextLoader
""2017-12-24 13:06:22 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
""2017-12-24 13:06:22 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: TradeValidatorApplicationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration by.plisunov.meritgroup.TradeValidatorApplication for test class by.plisunov.meritgroup.TradeValidatorApplicationTest
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Could not instantiate TestExecutionListener [org.springframework.test.context.transaction.TransactionalTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttributeSource]
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Could not instantiate TestExecutionListener [org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttribute]
""2017-12-24 13:06:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6f89f665, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@df1cff6, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4925f4f5, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1ad926d3, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3a43d133, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@39ce27f2, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5f2afe62, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@c96a4ea, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@28782602, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@60c16548]
""2017-12-24 13:06:22 [main] INFO  b.p.m.TradeValidatorApplicationTest - Starting TradeValidatorApplicationTest on ANDREY-BOOK with PID 15064 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:06:22 [main] DEBUG b.p.m.TradeValidatorApplicationTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:06:22 [main] INFO  b.p.m.TradeValidatorApplicationTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:06:23 [main] INFO  b.p.m.TradeValidatorApplicationTest - Started TradeValidatorApplicationTest in 0.717 seconds (JVM running for 3.815)
""2017-12-24 13:07:32 [main] INFO  b.p.meritgroup.RestWebControllerTest - Starting RestWebControllerTest on ANDREY-BOOK with PID 2684 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:07:32 [main] DEBUG b.p.meritgroup.RestWebControllerTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:07:32 [main] INFO  b.p.meritgroup.RestWebControllerTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:07:34 [main] INFO  b.p.meritgroup.RestWebControllerTest - Started RestWebControllerTest in 1.994 seconds (JVM running for 2.859)
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest], using SpringBootContextLoader
""2017-12-24 13:07:34 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
""2017-12-24 13:07:34 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: TradeValidatorApplicationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration by.plisunov.meritgroup.TradeValidatorApplication for test class by.plisunov.meritgroup.TradeValidatorApplicationTest
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Could not instantiate TestExecutionListener [org.springframework.test.context.transaction.TransactionalTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttributeSource]
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Could not instantiate TestExecutionListener [org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttribute]
""2017-12-24 13:07:34 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5f2afe62, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@c96a4ea, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@28782602, org.springframework.test.context.support.DirtiesContextTestExecutionListener@60c16548, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@68105edc, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@511816c0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@38b972d7, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5339bbad, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3935e9a8, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@288a4658]
""2017-12-24 13:07:34 [main] INFO  b.p.m.TradeValidatorApplicationTest - Starting TradeValidatorApplicationTest on ANDREY-BOOK with PID 2684 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:07:34 [main] DEBUG b.p.m.TradeValidatorApplicationTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:07:34 [main] INFO  b.p.m.TradeValidatorApplicationTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:07:35 [main] INFO  b.p.m.TradeValidatorApplicationTest - Started TradeValidatorApplicationTest in 0.708 seconds (JVM running for 3.665)
""2017-12-24 13:08:46 [main] INFO  b.p.meritgroup.RestWebControllerTest - Starting RestWebControllerTest on ANDREY-BOOK with PID 732 (started by Andrey in c:\work\TradeValidator)
""2017-12-24 13:08:46 [main] DEBUG b.p.meritgroup.RestWebControllerTest - Running with Spring Boot v1.5.7.RELEASE, Spring v4.3.11.RELEASE
""2017-12-24 13:08:46 [main] INFO  b.p.meritgroup.RestWebControllerTest - No active profile set, falling back to default profiles: default
""2017-12-24 13:08:47 [main] INFO  b.p.meritgroup.RestWebControllerTest - Started RestWebControllerTest in 1.965 seconds (JVM running for 2.818)
""2017-12-24 13:08:47 [main] ERROR o.s.test.context.TestContextManager - Caught exception while allowing TestExecutionListener [org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@77e4c80f] to prepare test instance [by.plisunov.meritgroup.RestWebControllerTest@38600b]
"org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'by.plisunov.meritgroup.RestWebControllerTest': Unsatisfied dependency expressed through field 'mockMvc'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'org.springframework.test.web.servlet.MockMvc' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:588)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:88)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessPropertyValues(AutowiredAnnotationBeanPostProcessor.java:366)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1264)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireBeanProperties(AbstractAutowireCapableBeanFactory.java:386)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies(DependencyInjectionTestExecutionListener.java:118)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance(DependencyInjectionTestExecutionListener.java:83)
	at org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener.prepareTestInstance(SpringBootDependencyInjectionTestExecutionListener.java:44)
	at org.springframework.test.context.TestContextManager.prepareTestInstance(TestContextManager.java:230)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.createTest(SpringJUnit4ClassRunner.java:228)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner$1.runReflectiveCall(SpringJUnit4ClassRunner.java:287)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.methodBlock(SpringJUnit4ClassRunner.java:289)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:247)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:94)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate(RunBeforeTestClassCallbacks.java:61)
	at org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate(RunAfterTestClassCallbacks.java:70)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run(SpringJUnit4ClassRunner.java:191)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:283)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:173)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:153)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:128)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:203)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:155)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:103)
Caused by: org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'org.springframework.test.web.servlet.MockMvc' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.raiseNoMatchingBeanFound(DefaultListableBeanFactory.java:1493)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1104)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1066)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:585)
	... 30 common frames omitted
"2017-12-24 13:08:47 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest], using SpringBootContextLoader
""2017-12-24 13:08:47 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
""2017-12-24 13:08:47 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [by.plisunov.meritgroup.TradeValidatorApplicationTest]: TradeValidatorApplicationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
""2017-12-24 13:08:47 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration by.plisunov.meritgroup.TradeValidatorApplication for test class by.plisunov.meritgroup.TradeValidatorApplicationTest
